frame_id,timestamp,wall_clock,t_segmentation,t_detection,t_bev,t_skeleton,t_pathfinding,t_gps_fusion,t_command,t_total_pipeline,fps,heading_raw_deg,heading_smoothed_deg,command,gps_intent_family,planner_intent_family,turn_lock_family,speed_raw_mps,speed_smoothed_mps,serial_cmd,pp_lookahead_m,pp_kappa_cmd_m_inv,pp_target_x_m,pp_target_y_m,pp_valid_path,seg_iou,seg_unstable_frames,stability_mode,stab_corr_px,stab_corr_deg,has_candidate_path,has_model_path,has_control_path,has_path,num_paths,best_path_length_px,num_graph_nodes,num_graph_edges,planner_mode,planner_family,path_source,bev_mask_occ_ratio,approval_confidence,approval_margin,planner_low_confidence,planner_slowdown,selected_template_id,selected_template_family,corridor_confidence,corridor_valid_ratio,corridor_forward_span_m,corridor_width_cv,num_detections,min_obstacle_dist_m,detection_classes,detection_distances,gps_lat,gps_lon,gps_fix_quality,gps_wp_name,gps_wp_dist_m,gps_correction_deg,sidewalk_mask_pixels,bev_mask_pixels,skeleton_pixels
55,16.291796684265137,2026-03-24T02:48:03.919378,41.99,1.0,3.02,0.0,4.11,0.0,0.0,54.63,17.73,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.8485,0.72,0.7457,0,0.28,right_sharp,right,0.9564,0.9744,10.6405,0.1888,0,,,,,,0,,,,848134,201389,0
56,16.351311206817627,2026-03-24T02:48:03.978893,45.86,0.0,3.08,0.0,5.56,0.0,1.0,59.51,17.68,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.85103,0.72,0.7455,0,0.28,right_sharp,right,0.9563,0.9744,10.6405,0.1895,0,,,,,,0,,,,868421,201800,0
57,16.406463861465454,2026-03-24T02:48:04.034045,41.73,0.0,3.23,0.0,5.17,0.0,0.0,54.15,17.68,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.85402,0.72,0.7455,0,0.28,right_sharp,right,0.9566,0.9744,10.6405,0.1881,0,,,,,,0,,,,888125,202449,0
58,16.461195468902588,2026-03-24T02:48:04.088777,39.55,1.0,3.11,0.0,4.54,0.0,0.0,53.73,17.69,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.85364,0.72,0.7457,0,0.28,right_sharp,right,0.9565,0.9744,10.6405,0.1884,0,,,,,,0,,,,885266,202420,0
59,16.515147924423218,2026-03-24T02:48:04.142729,40.32,0.0,3.52,0.0,5.07,0.0,0.0,52.93,17.76,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.85643,0.72,0.7456,0,0.28,right_sharp,right,0.9563,0.9744,10.6405,0.1894,0,,,,,,0,,,,893211,203048,0
60,16.568800687789917,2026-03-24T02:48:04.196382,40.84,1.0,2.08,0.0,4.64,0.0,0.0,53.65,17.76,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.85499,0.72,0.7454,0,0.28,right_sharp,right,0.9564,0.9744,10.6405,0.1887,0,,,,,,0,,,,893966,202749,0
61,16.626166820526123,2026-03-24T02:48:04.253748,42.07,0.0,3.56,0.0,6.19,0.0,1.5,57.37,17.73,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.8571,0.72,0.7453,0,0.28,right_sharp,right,0.9565,0.9744,10.6405,0.1884,0,,,,,,0,,,,916913,203172,0
62,16.681604385375977,2026-03-24T02:48:04.309186,41.87,1.01,3.01,0.0,4.52,0.0,0.0,55.44,17.7,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.85731,0.72,0.7453,0,0.28,right_sharp,right,0.9567,0.9744,10.6405,0.1878,0,,,,,,0,,,,917825,203234,0
63,16.740644216537476,2026-03-24T02:48:04.368226,45.68,0.0,4.05,0.0,4.76,0.0,0.0,59.04,17.66,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.85727,0.72,0.7453,0,0.28,right_sharp,right,0.9565,0.9744,10.6405,0.1883,0,,,,,,0,,,,904170,203232,0
64,16.800091981887817,2026-03-24T02:48:04.427673,44.59,1.0,3.01,0.0,4.62,0.0,0.0,59.45,17.72,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.85773,0.72,0.7454,0,0.28,right_sharp,right,0.9568,0.9744,10.6405,0.1872,0,,,,,,0,,,,894197,203302,0
65,16.859013319015503,2026-03-24T02:48:04.486595,40.42,1.5,3.03,0.0,5.94,0.0,0.0,56.92,17.68,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.85756,0.72,0.7456,0,0.28,right_sharp,right,0.9569,0.9744,10.6405,0.187,0,,,,,,0,,,,893180,203294,0
66,16.9134202003479,2026-03-24T02:48:04.541002,40.07,1.18,3.03,0.0,5.02,0.0,0.0,54.41,17.65,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.85714,0.72,0.7455,0,0.28,right_sharp,right,0.9567,0.9744,10.6405,0.1877,0,,,,,,0,,,,908497,203220,0
67,16.967787265777588,2026-03-24T02:48:04.595369,40.11,1.01,3.01,0.0,4.69,0.0,0.0,53.36,17.65,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.85769,0.72,0.7455,0,0.28,right_sharp,right,0.9568,0.9744,10.6405,0.1874,0,,,,,,0,,,,906996,203389,0
68,17.021021127700806,2026-03-24T02:48:04.648602,39.66,0.0,3.02,0.0,5.53,0.0,0.0,53.23,17.69,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.85786,0.72,0.7462,0,0.28,right_sharp,right,0.9568,0.9744,10.6405,0.1871,0,,,,,,0,,,,907072,203359,0
69,17.074552297592163,2026-03-24T02:48:04.702133,40.41,0.0,3.55,0.0,5.52,0.0,0.0,53.53,17.79,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.85761,0.72,0.7462,0,0.28,right_sharp,right,0.9568,0.9744,10.6405,0.1873,0,,,,,,0,,,,906368,203324,0
70,17.129129648208618,2026-03-24T02:48:04.756711,40.86,0.0,3.04,0.0,4.13,0.0,0.0,53.57,17.88,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.85794,0.72,0.7462,0,0.28,right_sharp,right,0.9568,0.9744,10.6405,0.187,0,,,,,,0,,,,906660,203363,0
71,17.19111967086792,2026-03-24T02:48:04.818701,48.35,0.0,4.08,0.0,4.04,0.0,0.0,61.99,17.82,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.85773,0.72,0.7461,0,0.28,right_sharp,right,0.9568,0.9744,10.6405,0.1871,0,,,,,,0,,,,905420,203332,0
72,17.24667716026306,2026-03-24T02:48:04.874259,41.28,0.0,3.17,0.0,5.58,0.0,0.0,55.56,17.85,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.85811,0.72,0.7461,0,0.28,right_sharp,right,0.9569,0.9744,10.6405,0.1869,0,,,,,,0,,,,905744,203405,0
73,17.306108951568604,2026-03-24T02:48:04.933690,44.23,1.01,3.52,0.0,4.03,0.0,0.0,59.43,17.82,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.85773,0.72,0.7461,0,0.28,right_sharp,right,0.9569,0.9744,10.6405,0.1868,0,,,,,,0,,,,905308,203283,0
74,17.3625066280365,2026-03-24T02:48:04.990088,42.22,0.0,3.05,0.0,5.48,0.0,1.0,56.4,17.79,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.85727,0.72,0.7461,0,0.28,right_sharp,right,0.957,0.9744,10.6405,0.1863,0,,,,,,0,,,,905408,203200,0
75,17.4201717376709,2026-03-24T02:48:05.047753,44.4,0.0,3.05,0.0,5.17,0.0,0.0,57.67,17.79,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86009,0.72,0.746,0,0.28,right_sharp,right,0.957,0.9744,10.6405,0.1862,0,,,,,,0,,,,910503,203798,0
76,17.48546075820923,2026-03-24T02:48:05.113042,49.52,1.01,2.51,0.0,6.21,0.0,0.0,65.29,17.71,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.85997,0.72,0.746,0,0.28,right_sharp,right,0.957,0.9744,10.6405,0.1863,0,,,,,,0,,,,911189,203807,0
77,17.544289588928223,2026-03-24T02:48:05.171871,45.43,0.0,3.01,0.0,5.19,0.0,1.0,58.83,17.68,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86018,0.72,0.7461,0,0.28,right_sharp,right,0.957,0.9744,10.6405,0.1863,0,,,,,,0,,,,908585,203842,0
78,17.6006019115448,2026-03-24T02:48:05.228183,43.51,0.0,3.04,0.0,4.24,0.0,0.0,56.31,17.69,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86022,0.72,0.7462,0,0.28,right_sharp,right,0.957,0.9744,10.6405,0.1863,0,,,,,,0,,,,907844,203834,0
79,17.657865047454834,2026-03-24T02:48:05.285446,41.95,1.01,3.01,0.0,4.15,0.0,0.0,57.26,17.67,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86009,0.72,0.7462,0,0.28,right_sharp,right,0.957,0.9744,10.6405,0.1863,0,,,,,,0,,,,907291,203780,0
80,17.712470293045044,2026-03-24T02:48:05.340052,41.1,0.0,4.03,0.0,4.08,0.0,0.0,54.61,17.67,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86018,0.72,0.7461,0,0.28,right_sharp,right,0.9571,0.9744,10.6405,0.1861,0,,,,,,0,,,,908150,203797,0
81,17.76910638809204,2026-03-24T02:48:05.396688,41.29,0.0,4.04,0.0,5.67,0.0,0.0,55.63,17.64,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.85866,0.72,0.7462,0,0.28,right_sharp,right,0.9568,0.9744,10.6405,0.1871,0,,,,,,0,,,,908555,203509,0
82,17.82737684249878,2026-03-24T02:48:05.454958,43.12,1.0,2.51,0.0,5.58,0.0,0.0,58.27,17.63,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.85862,0.72,0.7462,0,0.28,right_sharp,right,0.9568,0.9744,10.6405,0.1871,0,,,,,,0,,,,908081,203514,0
83,17.888211011886597,2026-03-24T02:48:05.515792,45.7,1.04,3.01,0.0,6.07,0.0,0.0,60.83,17.56,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86035,0.72,0.7461,0,0.28,right_sharp,right,0.957,0.9744,10.6405,0.1863,0,,,,,,0,,,,907351,203787,0
84,17.947219848632812,2026-03-24T02:48:05.574801,43.32,0.0,3.55,0.0,6.05,0.0,0.0,59.01,17.52,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.85997,0.72,0.746,0,0.28,right_sharp,right,0.9569,0.9744,10.6405,0.1868,0,,,,,,0,,,,908124,203807,0
85,18.00144124031067,2026-03-24T02:48:05.629023,38.95,0.0,3.01,0.0,6.09,0.0,0.0,54.22,17.57,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.85908,0.72,0.7462,0,0.28,right_sharp,right,0.957,0.9744,10.6405,0.1863,0,,,,,,0,,,,908126,203564,0
86,18.061208724975586,2026-03-24T02:48:05.688790,43.37,0.0,3.01,0.0,4.83,0.0,0.0,58.76,17.53,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86022,0.72,0.7461,0,0.28,right_sharp,right,0.957,0.9744,10.6405,0.1865,0,,,,,,0,,,,908473,203815,0
87,18.116998195648193,2026-03-24T02:48:05.744580,43.04,0.0,3.02,0.0,4.68,0.0,1.03,55.79,17.5,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86039,0.72,0.7462,0,0.28,right_sharp,right,0.9569,0.9744,10.6405,0.187,0,,,,,,0,,,,910159,203874,0
88,18.178024530410767,2026-03-24T02:48:05.805606,47.03,0.0,3.36,0.0,4.55,0.0,0.0,61.03,17.43,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.85921,0.72,0.7463,0,0.28,right_sharp,right,0.9569,0.9744,10.6405,0.1866,0,,,,,,0,,,,909754,203587,0
89,18.234529972076416,2026-03-24T02:48:05.862111,41.39,0.0,3.52,0.0,5.44,0.0,0.0,55.5,17.42,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.85955,0.72,0.7463,0,0.28,right_sharp,right,0.957,0.9744,10.6405,0.1865,0,,,,,,0,,,,909497,203688,0
90,18.288575887680054,2026-03-24T02:48:05.916157,39.57,0.0,4.02,0.0,4.69,0.0,0.0,52.85,17.46,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86102,0.72,0.7459,0,0.28,right_sharp,right,0.9571,0.9744,10.6405,0.1858,0,,,,,,0,,,,911528,203977,0
91,18.343274116516113,2026-03-24T02:48:05.970856,42.01,0.0,3.52,0.0,5.0,0.0,0.0,54.7,17.45,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.8609,0.72,0.746,0,0.28,right_sharp,right,0.9571,0.9744,10.6405,0.1859,0,,,,,,0,,,,910510,203902,0
92,18.40695357322693,2026-03-24T02:48:06.034535,47.94,1.0,3.16,0.0,6.01,0.0,0.0,63.68,17.4,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86098,0.72,0.7461,0,0.28,right_sharp,right,0.9572,0.9744,10.6405,0.1853,0,,,,,,0,,,,910537,203942,0
93,18.46307873725891,2026-03-24T02:48:06.090660,41.94,1.01,3.51,0.0,4.63,0.0,0.0,56.13,17.44,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86068,0.72,0.7461,0,0.28,right_sharp,right,0.9573,0.9744,10.6405,0.1852,0,,,,,,0,,,,912366,203958,0
94,18.52034282684326,2026-03-24T02:48:06.147924,43.33,1.01,3.01,0.0,4.9,0.0,0.0,56.26,17.45,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86056,0.72,0.7461,0,0.28,right_sharp,right,0.9572,0.9744,10.6405,0.1857,0,,,,,,0,,,,910949,203882,0
95,18.576502084732056,2026-03-24T02:48:06.204084,42.65,1.0,2.51,0.0,5.47,0.0,0.0,55.66,17.44,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86073,0.72,0.7461,0,0.28,right_sharp,right,0.9572,0.9744,10.6405,0.1856,0,,,,,,0,,,,910910,203943,0
96,18.630242586135864,2026-03-24T02:48:06.257824,40.16,0.0,3.01,0.0,4.54,0.0,1.0,53.74,17.44,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86052,0.72,0.7463,0,0.28,right_sharp,right,0.9572,0.9744,10.6405,0.1856,0,,,,,,0,,,,910046,203912,0
97,18.682016849517822,2026-03-24T02:48:06.309598,39.1,0.0,3.02,0.0,5.64,0.0,0.0,51.77,17.46,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86018,0.72,0.7461,0,0.28,right_sharp,right,0.9573,0.9744,10.6405,0.1851,0,,,,,,0,,,,911463,203769,0
98,18.736276388168335,2026-03-24T02:48:06.363858,39.19,1.0,2.51,0.0,5.52,0.0,0.0,54.26,17.45,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.85908,0.72,0.7464,0,0.28,right_sharp,right,0.9572,0.9744,10.6405,0.1855,0,,,,,,0,,,,911444,203626,0
99,18.792458534240723,2026-03-24T02:48:06.420040,41.32,0.0,4.02,0.0,4.27,0.0,1.0,56.18,17.42,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86026,0.72,0.7462,0,0.28,right_sharp,right,0.9572,0.9744,10.6405,0.1855,0,,,,,,0,,,,910413,203838,0
100,18.851759910583496,2026-03-24T02:48:06.479341,44.98,1.01,3.52,0.0,5.75,0.0,1.03,59.3,17.46,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86022,0.72,0.7462,0,0.28,right_sharp,right,0.9573,0.9744,10.6405,0.1852,0,,,,,,0,,,,909683,203807,0
101,18.912407159805298,2026-03-24T02:48:06.539989,45.95,0.0,4.02,0.0,4.09,0.0,1.03,60.65,17.41,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86047,0.72,0.7462,0,0.28,right_sharp,right,0.9573,0.9744,10.6405,0.1851,0,,,,,,0,,,,911052,203819,0
102,18.969548225402832,2026-03-24T02:48:06.597129,41.42,1.0,4.1,0.0,5.59,0.0,0.0,57.14,17.43,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.8606,0.72,0.7462,0,0.28,right_sharp,right,0.9573,0.9744,10.6405,0.1851,0,,,,,,0,,,,909798,203840,0
103,19.03344416618347,2026-03-24T02:48:06.661026,51.18,0.0,3.52,0.0,4.14,0.0,0.0,63.9,17.36,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.8606,0.72,0.7462,0,0.28,right_sharp,right,0.9572,0.9744,10.6405,0.1854,0,,,,,,0,,,,912669,203854,0
104,19.086173057556152,2026-03-24T02:48:06.713754,38.48,0.0,3.54,0.0,4.08,0.0,0.0,52.73,17.41,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86009,0.72,0.7462,0,0.28,right_sharp,right,0.9571,0.9744,10.6405,0.1859,0,,,,,,0,,,,913373,203762,0
105,19.139818906784058,2026-03-24T02:48:06.767400,39.98,0.0,3.11,0.0,4.52,0.0,0.0,53.65,17.53,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86153,0.72,0.7461,0,0.28,right_sharp,right,0.9573,0.9744,10.6405,0.1852,0,,,,,,0,,,,909410,204060,0
106,19.19617223739624,2026-03-24T02:48:06.823754,41.42,1.01,2.52,0.0,5.38,0.0,0.0,56.35,17.56,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86144,0.72,0.7461,0,0.28,right_sharp,right,0.9573,0.9744,10.6405,0.1852,0,,,,,,0,,,,909271,204023,0
107,19.25001049041748,2026-03-24T02:48:06.877592,38.24,1.0,3.62,0.0,5.89,0.0,0.0,53.84,17.58,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86119,0.72,0.7461,0,0.28,right_sharp,right,0.9573,0.9744,10.6405,0.1852,0,,,,,,0,,,,911392,203959,0
108,19.30387282371521,2026-03-24T02:48:06.931454,41.17,0.0,3.51,0.0,5.16,0.0,0.0,53.86,17.62,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86085,0.72,0.7462,0,0.28,right_sharp,right,0.9572,0.9744,10.6405,0.1853,0,,,,,,0,,,,911590,203941,0
109,19.35771656036377,2026-03-24T02:48:06.985298,39.84,1.04,3.09,0.0,4.06,0.0,0.0,53.84,17.63,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86123,0.72,0.7461,0,0.28,right_sharp,right,0.9574,0.9744,10.6405,0.1846,0,,,,,,0,,,,909589,203964,0
110,19.409404039382935,2026-03-24T02:48:07.036985,38.11,0.0,3.01,0.0,4.55,0.0,0.0,49.68,17.69,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86128,0.72,0.7461,0,0.28,right_sharp,right,0.9574,0.9744,10.6405,0.1847,0,,,,,,0,,,,911133,204013,0
